22782,1077703917,0,cache_management,"2015-10-01 15:18:28",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22783,1077703917,0,catalog_products,"2015-10-01 15:19:40",save,"a:1:{s:7:""general"";s:3:""760"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22784,1077703917,0,cache_management,"2015-10-01 15:19:48",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22785,1077703917,0,index_management,"2015-10-01 15:19:54",view,"a:1:{s:7:""general"";s:1:""1"";}",success,psingh,13,adminhtml_process_edit,,64.60.116.237
22786,1077703917,0,index_management,"2015-10-01 15:20:00",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22787,1077703917,0,catalog_products,"2015-10-01 15:20:29",save,"a:1:{s:7:""general"";s:3:""760"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22788,1077703917,0,catalog_products,"2015-10-01 15:21:26",save,"a:1:{s:7:""general"";s:3:""716"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22789,1077703917,0,catalog_products,"2015-10-01 15:24:52",save,"a:1:{s:7:""general"";s:3:""647"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22790,1077703917,0,catalog_products,"2015-10-01 15:27:21",save,"a:1:{s:7:""general"";s:3:""649"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22791,1077703917,0,catalog_products,"2015-10-01 15:29:03",save,"a:1:{s:7:""general"";s:3:""650"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22792,1077703917,0,catalog_products,"2015-10-01 15:29:23",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22793,1077703917,0,index_management,"2015-10-01 15:29:35",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22794,1077703917,0,cache_management,"2015-10-01 15:29:41",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22795,1077703917,0,catalog_products,"2015-10-01 15:30:23",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22796,1077703917,0,catalog_products,"2015-10-01 15:30:34",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22797,1077703917,0,index_management,"2015-10-01 15:30:48",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22798,1077703917,0,cms_pages,"2015-10-01 15:31:07",view,"a:1:{s:7:""general"";s:2:""18"";}",success,psingh,13,adminhtml_cms_page_edit,,64.60.116.237
22799,1077703917,0,cms_pages,"2015-10-01 15:31:18",save,"a:1:{s:7:""general"";s:2:""18"";}",success,psingh,13,adminhtml_cms_page_save,,64.60.116.237
22800,1077703917,0,catalog_categories,"2015-10-01 15:32:20",view,"a:1:{s:7:""general"";s:2:""79"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22801,1077703917,0,catalog_categories,"2015-10-01 15:32:24",view,"a:1:{s:7:""general"";s:2:""93"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22802,1077703917,0,catalog_categories,"2015-10-01 15:32:31",view,"a:1:{s:7:""general"";s:2:""98"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22803,1077703917,0,catalog_categories,"2015-10-01 15:32:44",view,"a:1:{s:7:""general"";s:2:""93"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22804,1077703917,0,catalog_categories,"2015-10-01 15:32:50",view,"a:1:{s:7:""general"";s:2:""99"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22805,1077703917,0,catalog_categories,"2015-10-01 15:33:00",view,"a:1:{s:7:""general"";s:2:""97"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22806,1077703917,0,catalog_categories,"2015-10-01 15:33:11",view,"a:1:{s:7:""general"";s:3:""121"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22807,1077703917,0,catalog_categories,"2015-10-01 15:33:32",view,"a:1:{s:7:""general"";s:3:""100"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22808,1077703917,0,catalog_categories,"2015-10-01 15:33:39",view,"a:1:{s:7:""general"";s:2:""96"";}",success,psingh,13,adminhtml_catalog_category_edit,,64.60.116.237
22809,1077703917,0,cms_pages,"2015-10-01 15:33:48",save,"a:1:{s:7:""general"";s:2:""18"";}",success,psingh,13,adminhtml_cms_page_save,,64.60.116.237
22810,1077703917,0,catalog_products,"2015-10-01 15:36:40",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22811,1077703917,0,catalog_products,"2015-10-01 15:39:02",save,"a:1:{s:7:""general"";s:3:""652"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22812,1077703917,0,catalog_products,"2015-10-01 15:39:59",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22813,1077703917,0,catalog_products,"2015-10-01 15:40:18",save,"a:1:{s:7:""general"";s:3:""667"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22814,1077703917,0,index_management,"2015-10-01 15:40:20",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22815,1077703917,0,cache_management,"2015-10-01 15:40:24",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22816,1077703917,0,catalog_products,"2015-10-01 15:41:05",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22817,1077703917,0,catalog_products,"2015-10-01 15:41:21",save,"a:1:{s:7:""general"";s:3:""666"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22818,1077703917,0,catalog_products,"2015-10-01 15:42:28",save,"a:1:{s:7:""general"";s:3:""654"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22819,1077703917,0,catalog_products,"2015-10-01 15:42:50",view,"a:1:{s:7:""general"";s:3:""655"";}",success,psingh,13,adminhtml_catalog_product_edit,,64.60.116.237
22820,1077703917,0,catalog_products,"2015-10-01 15:43:00",save,"a:1:{s:7:""general"";s:3:""655"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22821,1077703917,0,catalog_products,"2015-10-01 15:43:30",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22822,1077703917,0,catalog_products,"2015-10-01 15:43:43",massUpdate,"a:1:{s:7:""general"";s:18:""Attributes Updated"";}",success,psingh,13,adminhtml_catalog_product_massStatus,,64.60.116.237
22823,1077703917,0,catalog_products,"2015-10-01 15:44:34",save,"a:1:{s:7:""general"";s:3:""748"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22824,1077703917,0,cache_management,"2015-10-01 15:44:40",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22825,1077703917,0,index_management,"2015-10-01 15:44:50",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22826,1077703917,0,catalog_products,"2015-10-01 15:47:30",save,"a:1:{s:7:""general"";s:3:""544"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22827,1077703917,0,catalog_products,"2015-10-01 15:50:01",save,"a:1:{s:7:""general"";s:3:""580"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22828,1077703917,0,catalog_products,"2015-10-01 15:50:24",save,"a:1:{s:7:""general"";s:3:""580"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22829,1077703917,0,index_management,"2015-10-01 15:50:27",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22830,1077703917,0,cache_management,"2015-10-01 15:50:36",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22831,1077703917,0,catalog_products,"2015-10-01 15:53:24",save,"a:1:{s:7:""general"";s:3:""726"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22832,1077703917,0,catalog_products,"2015-10-01 15:54:44",save,"a:1:{s:7:""general"";s:3:""566"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22833,1077703917,0,catalog_products,"2015-10-01 15:56:36",save,"a:1:{s:7:""general"";s:3:""653"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22834,1077703917,0,catalog_products,"2015-10-01 15:57:46",view,"a:1:{s:7:""general"";s:3:""660"";}",success,psingh,13,adminhtml_catalog_product_edit,,64.60.116.237
22835,1077703917,0,catalog_products,"2015-10-01 15:59:16",save,"a:1:{s:7:""general"";s:3:""660"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22836,1077703917,0,catalog_products,"2015-10-01 16:01:16",view,"a:1:{s:7:""general"";s:3:""660"";}",success,psingh,13,adminhtml_catalog_product_edit,,64.60.116.237
22837,1077703917,0,catalog_products,"2015-10-01 16:01:59",save,"a:1:{s:7:""general"";s:3:""660"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22838,1077703917,0,catalog_products,"2015-10-01 16:04:48",save,"a:1:{s:7:""general"";s:3:""590"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22839,1077703917,0,cache_management,"2015-10-01 16:07:18",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22840,1077703917,0,index_management,"2015-10-01 16:07:25",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22841,1077703917,0,catalog_products,"2015-10-01 16:08:27",save,"a:1:{s:7:""general"";s:3:""548"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22842,1077703917,0,catalog_products,"2015-10-01 16:08:47",save,"a:1:{s:7:""general"";s:3:""572"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22843,1077703917,0,catalog_products,"2015-10-01 16:09:01",save,"a:1:{s:7:""general"";s:3:""577"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22844,1077703917,0,catalog_products,"2015-10-01 16:09:11",save,"a:1:{s:7:""general"";s:3:""667"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22845,1077703917,0,catalog_products,"2015-10-01 16:09:31",save,"a:1:{s:7:""general"";s:3:""704"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22846,1077703917,0,catalog_products,"2015-10-01 16:09:52",save,"a:1:{s:7:""general"";s:3:""720"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22847,1077703917,0,catalog_products,"2015-10-01 16:10:00",save,"a:1:{s:7:""general"";s:3:""727"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22848,1077703917,0,index_management,"2015-10-01 16:10:35",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22849,1077703917,0,cache_management,"2015-10-01 16:10:44",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22850,1077703917,0,catalog_products,"2015-10-01 16:12:09",save,"a:1:{s:7:""general"";s:3:""752"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22851,1077703917,0,catalog_products,"2015-10-01 16:12:25",save,"a:1:{s:7:""general"";s:3:""752"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22852,1077703917,0,catalog_products,"2015-10-01 16:12:36",save,"a:1:{s:7:""general"";s:3:""752"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22853,1077703917,0,catalog_products,"2015-10-01 16:13:44",save,"a:1:{s:7:""general"";s:3:""734"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22854,1077703917,0,catalog_products,"2015-10-01 16:14:15",save,"a:1:{s:7:""general"";s:3:""734"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22855,1077703917,0,cache_management,"2015-10-01 16:14:15",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22856,1077703917,0,index_management,"2015-10-01 16:14:23",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22857,1077703917,0,catalog_products,"2015-10-01 16:15:17",save,"a:1:{s:7:""general"";s:3:""733"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22858,1077703917,0,index_management,"2015-10-01 16:15:37",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22859,1077703917,0,catalog_products,"2015-10-01 16:15:54",save,"a:1:{s:7:""general"";s:3:""733"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22860,1077703917,0,catalog_products,"2015-10-01 16:20:15",save,"a:1:{s:7:""general"";s:3:""732"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22861,1077703917,0,catalog_products,"2015-10-01 16:21:56",view,"a:1:{s:7:""general"";s:3:""649"";}",success,psingh,13,adminhtml_catalog_product_edit,,64.60.116.237
22862,1077703917,0,catalog_products,"2015-10-01 16:22:26",save,"a:1:{s:7:""general"";s:3:""649"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22863,1077703917,0,catalog_products,"2015-10-01 16:23:33",save,"a:1:{s:7:""general"";s:3:""650"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22864,1077703917,0,catalog_products,"2015-10-01 16:23:48",save,"a:1:{s:7:""general"";s:3:""649"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22865,1077703917,0,catalog_products,"2015-10-01 16:24:20",save,"a:1:{s:7:""general"";s:3:""738"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22866,1077703917,0,index_management,"2015-10-01 16:24:25",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22867,1077703917,0,cache_management,"2015-10-01 16:24:31",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22868,1077703917,0,cms_pages,"2015-10-01 16:24:34",view,"a:1:{s:7:""general"";s:2:""11"";}",success,psingh,13,adminhtml_cms_page_edit,,64.60.116.237
22869,1077703917,0,catalog_attributesets,"2015-10-01 16:24:48",view,"a:1:{s:7:""general"";s:2:""17"";}",success,psingh,13,adminhtml_catalog_product_set_edit,,64.60.116.237
22870,1077703917,0,catalog_attributes,"2015-10-01 16:25:10",view,"a:1:{s:7:""general"";s:3:""204"";}",success,psingh,13,adminhtml_catalog_product_attribute_edit,,64.60.116.237
22871,1077703917,0,catalog_attributes,"2015-10-01 16:25:18",save,"a:1:{s:7:""general"";s:3:""204"";}",success,psingh,13,adminhtml_catalog_product_attribute_save,,64.60.116.237
22872,1077703917,0,catalog_products,"2015-10-01 16:26:40",save,"a:1:{s:7:""general"";s:3:""731"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22873,1077703917,0,catalog_products,"2015-10-01 16:27:21",save,"a:1:{s:7:""general"";s:3:""731"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22874,1077703917,0,catalog_products,"2015-10-01 16:27:57",save,"a:1:{s:7:""general"";s:3:""731"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22875,1077703917,0,catalog_products,"2015-10-01 16:28:35",save,"a:1:{s:7:""general"";s:3:""731"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22876,1077703917,0,cache_management,"2015-10-01 16:28:35",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22877,1077703917,0,index_management,"2015-10-01 16:28:43",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22878,1077703917,0,catalog_products,"2015-10-01 16:34:05",save,"a:1:{s:7:""general"";s:3:""668"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22879,1077703917,0,catalog_products,"2015-10-01 16:34:19",save,"a:1:{s:7:""general"";s:3:""580"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22880,1077703917,0,catalog_products,"2015-10-01 16:36:20",save,"a:1:{s:7:""general"";s:3:""668"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22881,1077703917,0,catalog_products,"2015-10-01 16:37:21",save,"a:1:{s:7:""general"";s:3:""580"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22882,1077703917,0,enterprise_banner,"2015-10-01 16:39:13",view,"a:1:{s:7:""general"";s:1:""7"";}",success,psingh,13,adminhtml_banner_edit,,64.60.116.237
22883,1077703917,0,enterprise_banner,"2015-10-01 16:39:25",save,"a:1:{s:7:""general"";s:1:""7"";}",success,psingh,13,adminhtml_banner_save,,64.60.116.237
22884,1077703917,0,index_management,"2015-10-01 16:39:37",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22885,1077703917,0,cache_management,"2015-10-01 16:39:46",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22886,1077703917,0,enterprise_banner,"2015-10-01 16:40:01",save,"a:1:{s:7:""general"";s:1:""7"";}",success,psingh,13,adminhtml_banner_save,,64.60.116.237
22887,1077703917,0,enterprise_banner,"2015-10-01 16:41:19",save,"a:1:{s:7:""general"";s:1:""2"";}",success,psingh,13,adminhtml_banner_save,,64.60.116.237
22888,1077703917,0,enterprise_banner,"2015-10-01 16:42:32",save,"a:1:{s:7:""general"";s:1:""2"";}",success,psingh,13,adminhtml_banner_save,,64.60.116.237
22889,1077703917,0,enterprise_banner,"2015-10-01 16:43:06",save,"a:1:{s:7:""general"";s:1:""5"";}",success,psingh,13,adminhtml_banner_save,,64.60.116.237
22890,1077703917,0,enterprise_banner,"2015-10-01 16:43:35",save,"a:1:{s:7:""general"";s:1:""5"";}",success,psingh,13,adminhtml_banner_save,,64.60.116.237
22891,1077703917,0,cms_blocks,"2015-10-01 16:44:11",view,"a:1:{s:7:""general"";s:2:""16"";}",success,psingh,13,adminhtml_cms_block_edit,,64.60.116.237
22892,1077703917,0,cms_blocks,"2015-10-01 16:46:00",save,"a:1:{s:7:""general"";s:2:""16"";}",success,psingh,13,adminhtml_cms_block_save,,64.60.116.237
22893,1077703917,0,cms_blocks,"2015-10-01 16:46:01",view,"a:1:{s:7:""general"";s:2:""16"";}",success,psingh,13,adminhtml_cms_block_edit,,64.60.116.237
22894,1077703917,0,cms_blocks,"2015-10-01 16:46:41",save,"a:1:{s:7:""general"";s:2:""16"";}",success,psingh,13,adminhtml_cms_block_save,,64.60.116.237
22895,1077703917,0,cms_blocks,"2015-10-01 16:46:41",view,"a:1:{s:7:""general"";s:2:""16"";}",success,psingh,13,adminhtml_cms_block_edit,,64.60.116.237
22896,1077703917,0,cache_management,"2015-10-01 16:48:14",save,"a:1:{s:7:""general"";s:105:""Cache types: config, layout, block_html, translate, collections, eav, config_api, config_api2, full_page "";}",success,psingh,13,adminhtml_cache_massRefresh,,64.60.116.237
22897,1077703917,0,index_management,"2015-10-01 16:48:22",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
22898,1077703917,0,catalog_products,"2015-10-01 16:56:32",save,"a:1:{s:7:""general"";s:3:""536"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22899,1077703917,0,catalog_products,"2015-10-01 16:56:46",save,"a:1:{s:7:""general"";s:3:""573"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22900,1077703917,0,catalog_products,"2015-10-01 16:56:58",save,"a:1:{s:7:""general"";s:3:""574"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22901,1077703917,0,catalog_products,"2015-10-01 16:57:37",save,"a:1:{s:7:""general"";s:3:""721"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22902,1077703917,0,catalog_products,"2015-10-01 16:58:03",save,"a:1:{s:7:""general"";s:3:""767"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22903,1077703917,0,catalog_products,"2015-10-01 16:58:27",save,"a:1:{s:7:""general"";s:3:""716"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22904,1077703917,0,catalog_products,"2015-10-01 16:59:30",save,"a:1:{s:7:""general"";s:3:""575"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22905,1077703917,0,catalog_products,"2015-10-01 16:59:44",save,"a:1:{s:7:""general"";s:3:""599"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22906,1077703917,0,catalog_products,"2015-10-01 17:00:20",save,"a:1:{s:7:""general"";s:3:""661"";}",success,psingh,13,adminhtml_catalog_product_save,,64.60.116.237
22907,1077703917,0,catalog_products,"2015-10-01 17:01:10",view,"a:1:{s:7:""general"";s:3:""663"";}",success,psingh,13,adminhtml_catalog_product_edit,,64.60.116.237
22908,1077703917,0,cms_blocks,"2015-10-01 17:05:00",view,"a:1:{s:7:""general"";s:2:""36"";}",success,psingh,13,adminhtml_cms_block_edit,,64.60.116.237
22909,1077703917,0,cms_blocks,"2015-10-01 17:05:35",save,"a:1:{s:7:""general"";s:2:""36"";}",success,psingh,13,adminhtml_cms_block_save,,64.60.116.237
22910,1077703917,0,cms_blocks,"2015-10-01 17:05:35",view,"a:1:{s:7:""general"";s:2:""36"";}",success,psingh,13,adminhtml_cms_block_edit,,64.60.116.237
22911,1077703917,0,salesrule,"2015-10-01 17:06:09",view,"a:1:{s:7:""general"";s:2:""10"";}",success,psingh,13,adminhtml_promo_quote_edit,,64.60.116.237
22912,1077703917,0,salesrule,"2015-10-01 17:06:40",save,"a:1:{s:7:""general"";s:2:""10"";}",success,psingh,13,adminhtml_promo_quote_save,,64.60.116.237
22913,1077703917,0,adminhtml_system_config,"2015-10-01 17:08:52",view,"a:1:{s:7:""general"";s:5:""promo"";}",success,psingh,13,adminhtml_system_config_edit,,64.60.116.237
22914,1077703917,0,adminhtml_system_config,"2015-10-01 17:09:09",view,"a:1:{s:7:""general"";s:8:""checkout"";}",success,psingh,13,adminhtml_system_config_edit,,64.60.116.237
22915,1077703917,0,adminhtml_system_config,"2015-10-01 17:09:09",view,"a:1:{s:7:""general"";s:8:""shipping"";}",success,psingh,13,adminhtml_system_config_edit,,64.60.116.237
22916,1077703917,0,adminhtml_system_config,"2015-10-01 17:09:21",view,"a:1:{s:7:""general"";s:8:""carriers"";}",success,psingh,13,adminhtml_system_config_edit,,64.60.116.237
22917,1077703917,0,adminhtml_system_config,"2015-10-01 17:09:39",save,"a:1:{s:7:""general"";s:8:""carriers"";}",success,psingh,13,adminhtml_system_config_save,,64.60.116.237
22918,1077703917,0,index_management,"2015-10-01 17:13:15",massUpdate,"a:1:{s:7:""general"";s:4:""1, 9"";}",success,psingh,13,adminhtml_process_massReindex,,64.60.116.237
